level,algorithm,heuristic,success,cost,nodes_expanded,max_frontier,time,solution_length,solution
level_118,BFS,N/A,Éxito,172,531773,8279,1348.3005328178406,172,Right Right Right Up Up Up Up Left Up Left Up Left Left Down Right Down Down Down Down Up Up Up Right Left Up Up Right Down Right Down Left Right Right Down Down Down Down Left Left Down Left Left Up Right Right Right Right Up Up Left Up Right Up Left Up Left Left Down Down Down Down Up Up Up Up Right Right Down Down Down Right Down Down Down Right Up Up Right Up Left Down Down Left Left Left Down Left Left Up Right Right Right Right Down Right Up Up Left Up Left Up Up Left Up Left Down Down Down Down Up Up Up Right Right Down Down Right Down Down Left Left Down Left Left Up Right Right Right Left Left Up Up Up Up Up Left Left Down Right Up Right Down Down Down Down Up Up Up Right Right Down Down Right Down Right Right Up Left Down Down Down Left Up Left Left Down Left Left Up Right Right Right
